year,gp,driver,sector_id,initial_SoC,converged,v_max_solved_ms,v_max_solved_kph,n_intervals_above_355kph,env_perm_err_W
2025,Spanish Grand Prix,ALO,8,0.2,True,94.00825663852088,338.42972389867515,0,
2025,Spanish Grand Prix,ALO,8,0.30000000000000004,True,97.23083554039796,350.0310079454327,0,
2025,Spanish Grand Prix,ALO,8,0.4,True,98.38900651685724,354.20042346068607,0,
2025,Spanish Grand Prix,ALO,8,0.5,True,98.38903642623532,354.20053113444715,0,
2025,Spanish Grand Prix,ALO,8,0.6,True,98.3897684368155,354.2031663725358,0,
2025,Spanish Grand Prix,ALO,8,0.7000000000000001,True,98.3888850636419,354.19998622911083,0,
2025,Spanish Grand Prix,ALO,8,0.8,True,98.38996785266197,354.2038842695831,0,
2025,Spanish Grand Prix,ALO,8,0.9,True,98.3899793705702,354.20392573405275,0,
2025,Spanish Grand Prix,ALO,8,1.0,True,98.38946956638887,354.20209043899996,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.1,True,96.9488252427511,349.015770873904,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.2,True,98.37019570564189,354.13270454031084,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.30000000000000004,True,98.36993268947376,354.13175768210556,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.4,True,98.36950472674401,354.13021701627844,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.5,True,98.37064755390467,354.1343311940568,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.6,True,98.36974241968367,354.13107271086125,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.7000000000000001,True,98.36974238446125,354.1310725840605,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.8,True,98.3697318325275,354.131034597099,0,
2024,Saudi Arabian Grand Prix,BOT,25,0.9,True,98.36969325229397,354.1308957082583,0,
2024,Saudi Arabian Grand Prix,BOT,25,1.0,True,98.36951001687284,354.1302360607422,0,
2025,Bahrain Grand Prix,ANT,12,0.1,True,88.7085493657653,319.3507777167551,0,
2025,Bahrain Grand Prix,ANT,12,0.2,True,90.2675644286544,324.96323194315585,0,
2025,Bahrain Grand Prix,ANT,12,0.30000000000000004,True,92.28126656710846,332.2125596415905,0,
2025,Bahrain Grand Prix,ANT,12,0.4,True,94.71212423346302,340.96364724046686,0,
2025,Bahrain Grand Prix,ANT,12,0.5,True,97.78752379634162,352.03508566682984,0,
2025,Bahrain Grand Prix,ANT,12,0.6,True,98.50380847241296,354.61371050068664,0,
2025,Bahrain Grand Prix,ANT,12,0.7000000000000001,True,98.50377283884715,354.6135822198498,0,
2025,Bahrain Grand Prix,ANT,12,0.8,True,98.5037849645855,354.61362587250784,0,
2025,Bahrain Grand Prix,ANT,12,0.9,True,98.50379103595057,354.61364772942204,0,
2025,Bahrain Grand Prix,ANT,12,1.0,True,98.50379367579654,354.6136572328676,0,
2025,Mexico City Grand Prix,LAW,10,0.1,True,86.8842905166628,312.7834458599861,0,
2025,Mexico City Grand Prix,LAW,10,0.2,True,89.18152768142689,321.0534996531368,0,
2025,Mexico City Grand Prix,LAW,10,0.30000000000000004,True,91.9796005287833,331.12656190361986,0,
2025,Mexico City Grand Prix,LAW,10,0.4,True,95.37991063349223,343.367678280572,0,
2025,Mexico City Grand Prix,LAW,10,0.5,True,98.00807087453407,352.82905514832265,0,
2025,Mexico City Grand Prix,LAW,10,0.6,True,98.00775671609306,352.827924177935,0,
2025,Mexico City Grand Prix,LAW,10,0.7000000000000001,True,98.00678861747335,352.8244390229041,0,
